	Jul 16, 2017 18:58:25.870395313 UTC
	Jul 16, 2017 18:58:25.871018594 UTC
	Jul 16, 2017 18:58:25.871184740 UTC
	Jul 16, 2017 18:58:25.871777813 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:25.880449271 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:25.887758073 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:25.893452813 UTC
	Jul 16, 2017 18:58:25.927662969 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:25.965483646 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:25.986525938 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:26.058156875 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:26.067494011 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:26.088920313 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:26.160567761 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:26.170257032 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:26.262958646 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:26.272638125 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:26.293733073 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:26.365461615 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:26.396176563 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:26.421023386 UTC
5c:dc:96:c9:ef:d1	Jul 16, 2017 18:58:26.449046042 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:26.467808438 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:26.477679219 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:26.498625729 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:26.570234584 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:26.580548438 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:26.600946511 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:26.672592292 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:26.682261094 UTC
	Jul 16, 2017 18:58:26.750041875 UTC
	Jul 16, 2017 18:58:26.750444792 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:26.777870417 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:26.785404948 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:26.805858386 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:26.877434531 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:26.886686406 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:26.913212292 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:26.918386198 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:26.923808958 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:26.930894844 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:26.935981563 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:26.941274688 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:26.946184427 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:26.951319323 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:26.955787396 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:26.960577083 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:26.969772969 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:26.982149896 UTC
5c:e3:0e:13:dd:7e	Jul 16, 2017 18:58:26.983892240 UTC
5c:e3:0e:13:dd:7e	Jul 16, 2017 18:58:26.985613698 UTC
5c:e3:0e:13:dd:7e	Jul 16, 2017 18:58:26.987391250 UTC
5c:dc:96:c9:ef:d1	Jul 16, 2017 18:58:27.007996042 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:27.010638021 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:27.082363854 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:27.092032396 UTC
6c:62:6d:15:e7:d7	Jul 16, 2017 18:58:27.095278385 UTC
5c:dc:96:c9:ef:d1	Jul 16, 2017 18:58:27.110411719 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:27.113086406 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:27.184601146 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:27.194288906 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:27.215388594 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:27.287018594 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:27.296687500 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:27.317783333 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:27.399190521 UTC
5c:dc:96:c9:ef:d1	Jul 16, 2017 18:58:27.477500469 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:27.483261041 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:27.488006146 UTC
5c:dc:96:c9:ef:d1	Jul 16, 2017 18:58:27.496258541 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:27.500160260 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:27.503892760 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:27.507560833 UTC
8c:10:d4:dc:fc:53	Jul 16, 2017 18:58:27.508831198 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:27.512181666 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:27.594217916 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:27.604871719 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:27.625001823 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:27.696610781 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:27.705900468 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:27.799116041 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:27.808741458 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:27.901432656 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:27.932804166 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:28.003803645 UTC
5c:dc:96:c9:ef:d1	Jul 16, 2017 18:58:28.031867552 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:28.034566562 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:28.106199114 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:28.115948385 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:28.219442083 UTC
	Jul 16, 2017 18:58:28.240330260 UTC
	Jul 16, 2017 18:58:28.241728489 UTC
	Jul 16, 2017 18:58:28.242483750 UTC
	Jul 16, 2017 18:58:28.244069427 UTC
	Jul 16, 2017 18:58:28.244201614 UTC
	Jul 16, 2017 18:58:28.245154895 UTC
	Jul 16, 2017 18:58:28.245319114 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:28.311024687 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:28.320867135 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:28.349670312 UTC
d0:6f:4a:ae:e8:e2	Jul 16, 2017 18:58:28.351604114 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:28.413583333 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:28.444205572 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:28.515830572 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:28.525478541 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:28.546621718 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:28.618210989 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:28.720671822 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:28.758277499 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:28.823041978 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:28.925446510 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:28.938732603 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:29.027944895 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:29.037217916 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:29.070019062 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:29.130248385 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:29.140398958 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:29.164575989 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:29.232628801 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:29.242810364 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:29.335065676 UTC
	Jul 16, 2017 18:58:29.391186093 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:29.437465885 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:29.470441718 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:29.539863749 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:29.550101926 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:29.573640624 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:29.642253957 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:29.658141978 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:29.662107864 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:29.669679114 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:29.673796457 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:29.676415311 UTC
	Jul 16, 2017 18:58:29.723221561 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:29.735656926 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:29.744627291 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:29.753972603 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:29.774382395 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:29.777205832 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:29.794367447 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:29.847082811 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:29.858813801 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:29.888054947 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:29.893140103 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:29.898577291 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:29.903551197 UTC
5c:e3:0e:13:dd:7e	Jul 16, 2017 18:58:29.919900728 UTC
5c:e3:0e:13:dd:7e	Jul 16, 2017 18:58:29.926341457 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:29.934755728 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:29.945419009 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:29.950425624 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:29.953210780 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:30.052009999 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:30.061223228 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:30.154385728 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:30.185122863 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:30.256790676 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:30.266417655 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:30.287439895 UTC
5c:dc:96:c9:ef:d1	Jul 16, 2017 18:58:30.289934895 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:30.359041145 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:30.369089999 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:30.389867655 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:30.461602655 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:30.475579790 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:30.492293176 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:30.595227030 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:30.680708697 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:30.697264842 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:30.800887290 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:30.881389009 UTC
8c:10:d4:dc:fc:53	Jul 16, 2017 18:58:30.885264009 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:30.902315780 UTC
	Jul 16, 2017 18:58:30.903308280 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:30.987193644 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:31.004269530 UTC
	Jul 16, 2017 18:58:31.141416561 UTC
	Jul 16, 2017 18:58:31.142403540 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:31.178379842 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:31.211202082 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:31.280646457 UTC
	Jul 16, 2017 18:58:31.300062238 UTC
	Jul 16, 2017 18:58:31.300366196 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:31.311371040 UTC
	Jul 16, 2017 18:58:31.321911092 UTC
	Jul 16, 2017 18:58:31.322188175 UTC
	Jul 16, 2017 18:58:31.322991978 UTC
	Jul 16, 2017 18:58:31.323132811 UTC
	Jul 16, 2017 18:58:31.342477238 UTC
	Jul 16, 2017 18:58:31.343423592 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:31.383311717 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:31.413767290 UTC
d0:6f:4a:ae:e8:e2	Jul 16, 2017 18:58:31.415616977 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:31.500367550 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:31.519815415 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:31.589532082 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:31.603869686 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:31.620299477 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:31.690298488 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:31.723977082 UTC
5c:dc:96:c9:ef:d1	Jul 16, 2017 18:58:31.740405259 UTC
	Jul 16, 2017 18:58:31.751852602 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:31.792642654 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:31.807958436 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:31.828521040 UTC
	Jul 16, 2017 18:58:31.835904686 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:31.895078384 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:31.909602134 UTC
8c:10:d4:dc:fc:53	Jul 16, 2017 18:58:31.911155988 UTC
34:bb:26:34:0b:54	Jul 16, 2017 18:58:31.913657029 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:31.925812134 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:31.997463540 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:32.028231092 UTC
	Jul 16, 2017 18:58:32.051484790 UTC
	Jul 16, 2017 18:58:32.055237081 UTC
	Jul 16, 2017 18:58:32.055515675 UTC
	Jul 16, 2017 18:58:32.056449529 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:32.100120102 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:32.130640311 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:32.202256821 UTC
34:bb:26:34:0b:54	Jul 16, 2017 18:58:32.219669373 UTC
	Jul 16, 2017 18:58:32.248620363 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:32.304638644 UTC
	Jul 16, 2017 18:58:32.309708644 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:32.335416977 UTC
	Jul 16, 2017 18:58:32.391436769 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:32.407038331 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:32.440666821 UTC
	Jul 16, 2017 18:58:32.462837967 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:32.509460883 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:32.524745362 UTC
34:bb:26:34:0b:54	Jul 16, 2017 18:58:32.526712810 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:32.573399217 UTC
	Jul 16, 2017 18:58:32.577626352 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:32.583465154 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:32.612384269 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:32.642646977 UTC
	Jul 16, 2017 18:58:32.686423175 UTC
	Jul 16, 2017 18:58:32.687359790 UTC
	Jul 16, 2017 18:58:32.688284165 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:32.714240779 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:32.727633748 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:32.745128592 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:32.816662914 UTC
8c:10:d4:dc:fc:53	Jul 16, 2017 18:58:32.829076092 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:32.848335102 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:32.853249633 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:32.858507498 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:32.868949425 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:32.874011873 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:32.879485623 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:32.884269842 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:32.903136039 UTC
90:e6:ba:08:d3:01	Jul 16, 2017 18:58:32.907781612 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:32.958240206 UTC
5c:e3:0e:13:dd:7e	Jul 16, 2017 18:58:33.023314425 UTC
5c:e3:0e:13:dd:7e	Jul 16, 2017 18:58:33.029747341 UTC
	Jul 16, 2017 18:58:33.084137706 UTC
	Jul 16, 2017 18:58:33.135817862 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:33.138092810 UTC
	Jul 16, 2017 18:58:33.139089789 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:33.226310102 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:33.261405571 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:33.328671091 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:33.339603227 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:33.363512602 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:33.431062029 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:33.441884841 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:33.462196873 UTC
5c:dc:96:c9:ef:d1	Jul 16, 2017 18:58:33.466849945 UTC
5c:dc:96:c9:ef:d1	Jul 16, 2017 18:58:33.493660935 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:33.533465935 UTC
5c:dc:96:c9:ef:d1	Jul 16, 2017 18:58:33.668634425 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:33.748470727 UTC
	Jul 16, 2017 18:58:33.764121872 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:33.769094268 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:33.871550102 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:34.045462393 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:34.055107029 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:34.077405518 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:34.147879060 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:34.158622810 UTC
5c:dc:96:c9:ef:d1	Jul 16, 2017 18:58:34.175849268 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:34.182230101 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:34.250309893 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:34.261227601 UTC
5c:dc:96:c9:ef:d1	Jul 16, 2017 18:58:34.281020258 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:34.292174060 UTC
	Jul 16, 2017 18:58:34.298631456 UTC
	Jul 16, 2017 18:58:34.298818956 UTC
	Jul 16, 2017 18:58:34.299570310 UTC
	Jul 16, 2017 18:58:34.301146143 UTC
	Jul 16, 2017 18:58:34.301809112 UTC
	Jul 16, 2017 18:58:34.302262601 UTC
	Jul 16, 2017 18:58:34.303805570 UTC
	Jul 16, 2017 18:58:34.303936039 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:34.352663956 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:34.384470258 UTC
d0:6f:4a:ae:e8:e2	Jul 16, 2017 18:58:34.386288799 UTC
	Jul 16, 2017 18:58:34.386634737 UTC
	Jul 16, 2017 18:58:34.395264789 UTC
	Jul 16, 2017 18:58:34.395549633 UTC
	Jul 16, 2017 18:58:34.396008799 UTC
	Jul 16, 2017 18:58:34.396948591 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:34.455063383 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:34.486813278 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:34.557471351 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:34.588768747 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:34.659910101 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:34.669613174 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:34.690708487 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:34.744614112 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:34.751105674 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:34.772547549 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:34.779590466 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:34.783588122 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:34.793439424 UTC
5c:dc:96:c9:ef:d1	Jul 16, 2017 18:58:34.803403539 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:34.864676976 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:34.874027237 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:34.903078174 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:34.967073330 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:34.977288539 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:35.069475257 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:35.078744997 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:35.103553122 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:35.171930205 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:35.182295257 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:35.202737236 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:35.274277601 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:35.305968539 UTC
18:89:5b:42:8f:47	Jul 16, 2017 18:58:35.337550778 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:35.365589268 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:35.391030570 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:35.395451038 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:35.399478122 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:35.403815622 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:35.408064736 UTC
5c:dc:96:c9:ef:d1	Jul 16, 2017 18:58:35.430803799 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:35.479078903 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:35.488404163 UTC
5c:dc:96:c9:ef:d1	Jul 16, 2017 18:58:35.507017393 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:35.512846038 UTC
	Jul 16, 2017 18:58:35.512984893 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:35.581476195 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:35.592591195 UTC
5c:dc:96:c9:ef:d1	Jul 16, 2017 18:58:35.610328747 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:35.618427913 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:35.683906611 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:35.697227445 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:35.715113174 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:35.786282132 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:35.796897132 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:35.817123017 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:35.888650205 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:35.899346195 UTC
5c:dc:96:c9:ef:d1	Jul 16, 2017 18:58:35.916658174 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:35.919469840 UTC
5c:e3:0e:13:dd:7e	Jul 16, 2017 18:58:35.921554267 UTC
5c:e3:0e:13:dd:7e	Jul 16, 2017 18:58:35.923367184 UTC
5c:e3:0e:13:dd:7e	Jul 16, 2017 18:58:35.925159267 UTC
5c:e3:0e:13:dd:7e	Jul 16, 2017 18:58:35.926982705 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:35.991106038 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:36.021961663 UTC
5c:e3:0e:13:dd:7c	Jul 16, 2017 18:58:36.093468590 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:36.103109372 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:36.116330049 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:36.120195153 UTC
8c:10:d4:dc:fc:56	Jul 16, 2017 18:58:36.124711767 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:36.127402028 UTC
90:94:e4:ad:0b:20	Jul 16, 2017 18:58:36.151509059 UTC
